model,sample_size,solver,OLS_error_quad,error_quad,fo_value,time,time_process,n_betas,status,tau,kappa,lambda,alpha,theta
CG_SOC1_upgrade,1000,MOSEK,0.07399280178672782,0.07406346269795482,0.0782587648892721,15.014645791053772,15.35234375,535,converged,4.0510575925476055e-06,0.04051057592547605,0.0004051057592547605,100.0,0.07399280178672782
CG_SOC1_upgrade,1000,MOSEK,0.07399280178672782,0.07405885673365781,0.07831110409077847,11.872283053398132,12.593489583333334,534,converged,4.051057592547605e-08,4.051057592547605,0.0004051057592547605,10000.0,0.07399280178672782
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,3521.9990494067174,3521.999993897979,0.125711194674174,0.13776041666666666,0,converged,968328175.6425148,9.68328175642515,96832.8175642515,0.0001,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,3521.999999999974,3521.9999999999127,0.12337817748387654,0.13854166666666667,0,converged,9683281.756425148,968.3281756425149,96832.81756425148,0.01,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,3522.0000303933634,3521.9995746357095,0.12312291463216146,0.13958333333333334,0,converged,96832.81756425148,96832.81756425148,96832.81756425148,1.0,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,3522.000001010296,3521.9999967737685,0.1234150250752767,0.13854166666666667,0,converged,968.3281756425148,9683281.756425148,96832.81756425148,100.0,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,3521.9999942274594,3521.999999827587,0.1249340295791626,0.14088541666666668,0,converged,9.68328175642515,968328175.6425148,96832.8175642515,10000.0,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,2.2490642982956333,95.30082132851983,0.33923052151997884,0.47161458333333334,45,converged,459205.9672201688,0.004592059672201688,45.92059672201688,0.0001,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,2.2487049334612195,95.30077108837116,0.6226647059122722,0.7963541666666667,52,converged,4592.059672201688,0.4592059672201688,45.92059672201688,0.01,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,2.2488662181497387,95.30078411043345,0.2732532978057861,0.384375,44,converged,45.92059672201688,45.92059672201688,45.92059672201688,1.0,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,2.2488587479176925,95.30078444640155,0.3431856711705526,0.4674479166666667,44,converged,0.4592059672201688,4592.059672201688,45.92059672201688,100.0,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,2.246163110461002,95.30041385223656,0.43393286466598513,0.5674479166666667,126,converged,0.004592059672201688,459205.9672201688,45.92059672201688,10000.0,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,0.27918319313341766,2.523183519480563,1.1313451647758483,1.3578125,207,converged,10000.0,0.0001,1.0,0.0001,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,0.2793033547366646,2.523129528326187,0.9732779463132223,1.2036458333333333,135,converged,100.0,0.01,1.0,0.01,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,0.2793040808930975,2.523129350684626,0.8381331245104472,1.04453125,135,converged,1.0,1.0,1.0,1.0,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,0.279302002700279,2.523129613080627,1.3183435519536337,1.5841145833333334,136,converged,0.01,100.0,1.0,100.0,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,0.2791333772541147,2.523230288788239,0.9912769317626953,1.22890625,223,converged,0.0001,10000.0,1.0,10000.0,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,0.05238954731777266,0.13824053423328286,7.226654509703319,7.534895833333334,478,converged,217.76720499813203,2.1776720499813203e-06,0.021776720499813204,0.0001,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,0.05268852370580835,0.1381787943406424,4.598524212837219,4.98515625,404,converged,2.1776720499813202,0.00021776720499813205,0.021776720499813204,0.01,0.021776720499813204
