model,sample_size,solver,OLS_error_quad,error_quad,fo_value,time,time_process,n_betas,status,tau,kappa,lambda,alpha,theta
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,0.009645508560730421,0.009656164570565548,3.6349435726801556,7.877604166666667,1027,converged,8.973770842092881e-07,8.973770842092881e-07,8.973770842092881e-07,1.0,0.009645505470346457
CG_LASSO_SOC2,2440,MOSEK,0.0009312390251919185,3521.9999999964452,3521.9996990783434,2.143220301469167,2.187760416666667,0,converged,1238273267.7702703,1238273267.7702703,1238273267.7702703,1.0,0.0009312390251919185
CG_LASSO_SOC1_v2,2440,MOSEK,0.0009312390251919185,3521.9999999999995,3521.9998634446574,0.0047051350275675455,0.023697916666666666,0,converged,1238273267.7702703,1238273267.7702703,1238273267.7702703,1.0,0.0009312390251919185
CG_LASSO_SOC2,2440,MOSEK,0.0009312390251919185,344.84768915824895,1842.9693453919378,3.559056123097738,3.538802083333333,15,converged,1073.8381585693432,1073.8381585693432,1073.8381585693432,1.0,0.0009312390251919185
CG_LASSO_SOC1_v2,2440,MOSEK,0.0009312390251919185,344.84784464301003,1842.9692833336367,0.019346964359283448,0.08411458333333334,17,converged,1073.8381585693432,1073.8381585693432,1073.8381585693432,1.0,0.0009312390251919185
CG_LASSO_SOC2,2440,MOSEK,0.0009312390251919185,0.07714570019886977,2.278357933929996,16.3958460132281,15.559375,176,converged,1.0,1.0,1.0,1.0,0.0009312390251919185
CG_LASSO_SOC1_v2,2440,MOSEK,0.0009312390251919185,0.077141340956287,2.278359482202578,0.24652568896611532,0.5375,179,converged,1.0,1.0,1.0,1.0,0.0009312390251919185
CG_LASSO_SOC2,2440,MOSEK,0.0009312390251919185,0.0017334192788208214,0.005583528608239462,4.569150420029958,10.558333333333334,1020,converged,0.0009312390251919185,0.0009312390251919185,0.0009312390251919185,1.0,0.0009312390251919185
CG_LASSO_SOC1_v2,2440,MOSEK,0.0009312390251919185,0.001732839102816138,0.005583524027000815,3.5334622502326964,8.431770833333333,1031,converged,0.0009312390251919185,0.0009312390251919185,0.0009312390251919185,1.0,0.0009312390251919185
CG_LASSO_SOC2,2440,MOSEK,0.0009312390251919185,0.0009312390263034107,0.0009312448251959761,10.07288126150767,27.748697916666668,1344,converged,8.075761837293609e-10,8.075761837293609e-10,8.075761837293609e-10,1.0,0.0009312390251919185
CG_LASSO_SOC1_v2,2440,MOSEK,0.0009312390251919185,0.0009312390251740786,0.0009312450556682594,20.74205897251765,26.234895833333333,1344,converged,8.075761837293609e-10,8.075761837293609e-10,8.075761837293609e-10,1.0,0.0009312390251919185
