model,sample_size,solver,OLS_error_quad,error_quad,fo_value,time,time_process,n_betas,status,tau,kappa,lambda,alpha,theta
CG_SOC1_upgrade,500,MOSEK,0.329540164107406,0.3754686273838446,0.6114025756605017,1.147017447153727,1.3958333333333333,207,converged,0.035786980851215316,0.035786980851215316,0.035786980851215316,1.0,0.329540164107406
SOCP,1000,MOSEK,0.07399280178672782,1776.2398321476855,3223.6886352749448,0.9292954603830973,0.9075520833333334,3,converged,2468.491195582154,2468.491195582154,2468.491195582154,1.0,0.07399280178672782
CG_LASSO,1000,MOSEK,0.07399280178672782,1776.2456316770242,3223.687506263165,0.019103984038035076,0.062239583333333334,3,converged,2468.491195582154,2468.491195582154,2468.491195582154,1.0,0.07399280178672782
CG_LASSO_v2,1000,MOSEK,0.07399280178672782,1776.2361567264295,3223.6875026144517,0.010066084067026774,0.03984375,4,converged,2468.491195582154,2468.491195582154,2468.491195582154,1.0,0.07399280178672782
CG_SOC1_upgrade,1000,MOSEK,0.07399280178672782,1776.2533709191814,3223.6875042929096,0.11085075934727986,0.14296875,3,converged,2468.491195582154,2468.491195582154,2468.491195582154,1.0,0.07399280178672782
SOCP,1000,MOSEK,0.07399280178672782,1.4033247332624519,29.70472855101609,0.8729377230008443,0.8619791666666666,56,converged,13.514828143450181,13.514828143450181,13.514828143450181,1.0,0.07399280178672782
CG_LASSO,1000,MOSEK,0.07399280178672782,1.4039119462355376,29.70298694929011,0.07488745848337809,0.19609375,55,converged,13.514828143450181,13.514828143450181,13.514828143450181,1.0,0.07399280178672782
CG_LASSO_v2,1000,MOSEK,0.07399280178672782,1.4039143345566953,29.7029902934751,0.05896675189336141,0.17265625,55,converged,13.514828143450181,13.514828143450181,13.514828143450181,1.0,0.07399280178672782
CG_SOC1_upgrade,1000,MOSEK,0.07399280178672782,1.4038945263813165,29.70298779679615,0.29922449588775635,0.4296875,53,converged,13.514828143450181,13.514828143450181,13.514828143450181,1.0,0.07399280178672782
SOCP,1000,MOSEK,0.07399280178672782,0.5240372795296172,2.872651624620709,0.8604194521903992,0.8528645833333334,110,converged,1.0,1.0,1.0,1.0,0.07399280178672782
CG_LASSO,1000,MOSEK,0.07399280178672782,0.5240815880880958,2.871500275210988,0.12046386400858561,0.29348958333333336,110,converged,1.0,1.0,1.0,1.0,0.07399280178672782
CG_LASSO_v2,1000,MOSEK,0.07399280178672782,0.5240772177592441,2.871501101169039,0.12104402780532837,0.29270833333333335,110,converged,1.0,1.0,1.0,1.0,0.07399280178672782
CG_SOC1_upgrade,1000,MOSEK,0.07399280178672782,0.5240865008124853,2.871500437492039,0.5150618513425191,0.6666666666666666,107,converged,1.0,1.0,1.0,1.0,0.07399280178672782
SOCP,1000,MOSEK,0.07399280178672782,0.16880491980374007,0.44036126541752724,0.9248693267504374,0.8921875,241,converged,0.07399280178672782,0.07399280178672782,0.07399280178672782,1.0,0.07399280178672782
